document_id,website_id,page_id,version,corpus_file,content_raw_hash,content_normalized_hash,normalization,split
W107_V10_P01,W107,P01,V10,,3bfeeaa77a2508457f7b8b1f47750551e7ae248efb475c7d12fff256fb7d7725,f3ec3f1b2eadd5bc93ed11a0804e0bf9366dcf4e7b54776e12a778aa30c616e1,whitespace_collapsed_lower,train
W107_V10_P02,W107,P02,V10,,23dbd75d8ddb8a9464d0fd97fb6c565c4344dfea4bc887382b4f75992325eebf,a3eba166805210f17e07a3065bcddb2d81b1580266d2fba9ea55c2334b4bd5d2,whitespace_collapsed_lower,train
W107_V10_P03,W107,P03,V10,,eca795c5f7fef3840b83bb922ace21e280d6b0c7b27fd538634de37f2cbc13bc,11f411c9b28223b5d78293fb28d3f85e2b9b9bb4f52661959aaeec93c58941b4,whitespace_collapsed_lower,train
W107_V10_P04,W107,P04,V10,,9ae3a0fbd93c687f93e34ec6602c28b7c1ec809edc678af5f036471d636e6968,347d850b95346c75adbf3590f2448925d3f5c943b6aa33fa9f4fb2c39bbd908e,whitespace_collapsed_lower,train
W107_V10_P05,W107,P05,V10,,d27f23c3a9fdc2481c33c74379f38d8276bd10e03121b0eaa18cbc0cbc5ef6c6,9ab9a3cc970d60dbf083e86c63da6d60bba49cfc97ba2e34f49aefa08974b395,whitespace_collapsed_lower,train
W107_V10_P06,W107,P06,V10,,f3378058e300fc1d6d99027e4aa1f1881e39cff347b99aede75e2ff6f125f6d2,92d3a14827bfce2f5c6462147371bfbe293a678d52e66c681c972541e999e216,whitespace_collapsed_lower,train
W107_V10_P07,W107,P07,V10,,ecf9dfddda610e7adf489479d66e4c6b1a662c6d84955d5e48a1670cbdc51d42,e703cefe81e397957e1be290fae32230e6d0393809f6d22aaa59a59c8b7118c1,whitespace_collapsed_lower,train
W107_V10_P08,W107,P08,V10,,e942d75a02aa738c6f9440dcbe9dd731d0a9082bd5d3b1a644d45c488a8f1d3b,d0785671742103c15523a8c19ef166ab2d6c6ef373a0371ea384d45b765298e6,whitespace_collapsed_lower,train
W107_V10_P09,W107,P09,V10,,28e88539054b3010b4cfb522553458b9a79a1181ea75ab3733b4afefb818f95c,7b52ff512982ad21f80ccf99d3375c7868d7955d44b90f5c2c291f1ee62e2dc0,whitespace_collapsed_lower,train
W107_V10_P10,W107,P10,V10,,39f3b92e01e8e6a01d260c0e5c4fabe05d62fce0b3d864f807e270ed0fa44569,806ca0f33ba2ebd3fb3914b17d93afc45e9863c58aecdc497ce75fb743894be3,whitespace_collapsed_lower,train
W108_V01_P01,W108,P01,V01,,54ac1584c4e2a4912195cdda60769d9c4630eff335dd92f27ee0f15f7bd14d9a,028636f7dec827c05b467d2fcbd2162d017a8c1388dab6156e1010c59990b2cf,whitespace_collapsed_lower,train
W108_V01_P02,W108,P02,V01,,9b33da0b52956053b4ff4a608add9f7e51405bbe77733105bd6ff6d9beb6672d,ef08151f85d18ac73bfb39090dcdddb39eed35a1eed36d73121ea3ae37ca713b,whitespace_collapsed_lower,train
W108_V01_P03,W108,P03,V01,,384e127534e2579efb7826dab9c77c2ddc405e8d69a11717f520808a9a31bd66,f883179683cc024418a8dc7b4a31d4e411d844a46eaaaba4e56315ab4830c082,whitespace_collapsed_lower,train
W108_V01_P04,W108,P04,V01,,cb4f0417fa378c46558112e177d4cf21e84f2d2b87e17b09cc1ea0ba1873765a,3bc4fac95a7e436ec11c1186a97537c680584308fd87b48c7cd1673243279a94,whitespace_collapsed_lower,train
W108_V01_P05,W108,P05,V01,,6da95e3726f2c26c7e5b1701d4d12e4e51f85d30d66b949c39d6737327df0168,a4277e604dd48ee27bd60ef11d0b4f167e1f8ef25e80f834c7fcb928cf7caa78,whitespace_collapsed_lower,train
W108_V01_P06,W108,P06,V01,,8240713b52197aaecb79835a04c97b55a49cebb0d9e5edcee232a28fbe11f5ca,35599bd5664063fa76d65c83a3c222c9b7a44bf6cd91db65871ebe3f9737c55e,whitespace_collapsed_lower,train
W108_V01_P07,W108,P07,V01,,084fac12bc83b7611252d5b089047a6c515b2ce4a8e7cad766baa4283093f485,fbb242afa1adcc7793d9ddbfd58704a636691a438d79e5832764e7b827f9bc55,whitespace_collapsed_lower,train
W108_V01_P08,W108,P08,V01,,fea4ce4a8afed780deb4e9ff69c746a3261b41dca21448aa6a29122250e05c05,7374a3a0167abdea94b6589a467cced223e17278793e43e3e427df0e375a5b06,whitespace_collapsed_lower,train
W108_V01_P09,W108,P09,V01,,49d3cb4b7a7a64d4c0bf4eed7590248aa71fca0f7463a6c40e404735afc583bc,c7d98c1e8aeffc1051e426126385b050ed813dd94d06ebfd872db4eb27a6622a,whitespace_collapsed_lower,train
W108_V01_P10,W108,P10,V01,,3ff558b7492236ded0179aac97ce1b4630d270021f87f36eb34791e0641c9354,7d44fc371d94b78a467c345cfdb0579597c892a12b4d74aaa72eec3d4157dff9,whitespace_collapsed_lower,train
W108_V02_P01,W108,P01,V02,,c3305f953abba5adf9cffeb7397ccf52705d11613415c3dedff4205304da942c,4db2c00aaa2f3f53df8efa68cf4596a0a52b97a05d9b47b50fb8ce651017031a,whitespace_collapsed_lower,train
W108_V02_P02,W108,P02,V02,,f6750863c585a162643e40caa10a4f0043024d265dbba256c5563706b12a5ff5,884581684584c83c095acb3da3a8be415cc68158a34354d82bfec9ddb3d79ecb,whitespace_collapsed_lower,train
W108_V02_P03,W108,P03,V02,,df9ef12012d688b59e1de0bd1e177ec3b47880d9765a2a0b155ae01a9ed4f7f2,6a2ddfbc5eab77c59a6ee234c5d6fc5c1f4860c6b0d601f17750bbe33c70e6ac,whitespace_collapsed_lower,train
W108_V02_P04,W108,P04,V02,,e5ce6d14cbddcb386c0906db8ca8d73025030c8a94eff202de527e5afdb168cc,5d81a24f4c1ab71c7b0dcb75c7491d1e352a0f12a2af36bd6c4e2498ea7e1c0a,whitespace_collapsed_lower,train
W108_V02_P05,W108,P05,V02,,a85227691989b4e1af012611b925f0f61df488afd5ff0b7a9f648b425bcb80c0,69d551cc4b8bc211a27d32b33d5df99662787e8d40b344a51b934b7b968f0ed3,whitespace_collapsed_lower,train
W108_V02_P06,W108,P06,V02,,43b08dfc3932fd98170ea36bc92e3daf6dbb50c9b2feb16c3f465b1fb8a90fc8,46f49aa15d0a1a0176c706cee360f3aa06696c1e206628c8bfde90c4781ee52c,whitespace_collapsed_lower,train
W108_V02_P07,W108,P07,V02,,66557d0eb0e51db869fe58a465cae2f56630ca1bebae5d4c38520c02d60d1169,01ff6fb1c37ba8bf97704a9d301bf32b9f2776fe4ee34de981e6ef1a5503f6a5,whitespace_collapsed_lower,train
W108_V02_P08,W108,P08,V02,,013cc00bed76aee06f671af63511ad817af8adde5b007fbe1f0239c644f03466,9f3b2e321713ffce1c2a80da4c10f39e5112c66fc01bb3b8009587c2caeb209b,whitespace_collapsed_lower,train
W108_V02_P09,W108,P09,V02,,648957ce275b697d7c10ca99f7c49ff43880ad8d13d477f2cd1ff52e08441d74,0677d71c8c9a253099d94516ec718bd40912e5f6efa28d1e5dd5a62cedf47ff2,whitespace_collapsed_lower,train
W108_V02_P10,W108,P10,V02,,46df4c8a5fb3eaa5300f336bfb68c987ae22a478ca4e3c1a6eb205440495e734,d5983d28944b67c06beb1e304d119802a29dc36056665eb797ad7562b59bf45a,whitespace_collapsed_lower,train
W108_V03_P01,W108,P01,V03,,f540b8bd179de28ac810c3d42605ab263bff81cd10425d6889d3ac0043e264b8,f4de7cc921f553a2f7dc02f03dcbc7f6199b02a7f4974bab882e0b75825b6ccd,whitespace_collapsed_lower,train
W108_V03_P02,W108,P02,V03,,295a8e3906ce3985b0ea9c37e3bf6e8bc5345c259b9241f8d4ddb510a94404ab,4b7f86594dcb3bf1a6fb1b457d22fa8bfd8145e535385c0d9d622a09905bc413,whitespace_collapsed_lower,train
W108_V03_P03,W108,P03,V03,,5bb5dd0007c88866f10aece5440634cf3b40e1801dacf08b8156476e565cfdb6,8f58a5356d2bcac9a7cb7d6e072ab6c389fe2b8c2286cbedb52cf4f5e8561ac9,whitespace_collapsed_lower,train
W108_V03_P04,W108,P04,V03,,b1b6a421659d676eed57b5803950bb6a6bd9cb1e0aca07ee6289487df493961e,805454c53e2d7d735d6efe7fb003cbe3bc2e6124ba102d6a384ce532de682d18,whitespace_collapsed_lower,train
W108_V03_P05,W108,P05,V03,,6800a759c4f4c7adf735dfe023abd72909b6f9e936bc2686cd0551bc162fc83a,0855c46486bb306c9cf4221c4d693c4c490ee146edc89e6d55e7f865ad8f14ed,whitespace_collapsed_lower,train
W108_V03_P06,W108,P06,V03,,17e026f2c970e00c8d1035e1e765e5dcdafa65f3cbe0a3f41b30bf5b40532a28,63fff455d8205bb8d170fb52ff6913d8b7e4a42866641d127a1f327aa175cf70,whitespace_collapsed_lower,train
W108_V03_P07,W108,P07,V03,,d5a27dcc461c56a74525f6d89d10a73ff640f69133c12851895e0c3740c2e282,286a26f454905012ce48eb15a870b9b9f50de1112532b05de4ca65f6457ef59a,whitespace_collapsed_lower,train
W108_V03_P08,W108,P08,V03,,04bdfb5b4d3063b4becc5df4ac6bbb3bd56c7cd8648c891910a98441ab6e3c29,112e93ba831ff17f6242c759102bf39bc3455efb81702124c48248a3a1e8e545,whitespace_collapsed_lower,train
W108_V03_P09,W108,P09,V03,,13e263d8c1523057aa7b4a2766fd2c33318d84379caab144212f6c5dac3ee9cd,62afba779133d9bc7e87a6247bcfa9cf7b9b50d48e43cde6f8b1d91dad8918df,whitespace_collapsed_lower,train
W108_V03_P10,W108,P10,V03,,8c3a7b3262230e166eb6d8762331fa05ee04f00c074f4a485992a9c047995847,d3b54ea851a9b07107b32d577750fe24a975a61f06e371a4a86129ed87d7ab96,whitespace_collapsed_lower,train
W108_V04_P01,W108,P01,V04,,ff220bdba134cdab97cd363881587096e93c608c297ec612f0221b3aadf07ae3,f6bb9fb1ff481b1a418b7b8a28ff860457023ef2e6a10c3139cafd97c5b03451,whitespace_collapsed_lower,train
W108_V04_P02,W108,P02,V04,,3af3f2bfcdeba8fcd3ef68e29a2b7ade178cad225b7ce29702a0b6d35ceb88a9,1a8ddd99cfd60faeb3a2ba748d73fecc342c2274f7c7190580c490db00500f24,whitespace_collapsed_lower,train
W108_V04_P03,W108,P03,V04,,62a8b7bee5db18d6ecfc725a358f8dc2e00f80e19db977474168022f85d8d365,e2a3a1f2bf538334192c4ebb35466b13f0411f983c4e4108009f5d39ff8b9851,whitespace_collapsed_lower,train
W108_V04_P04,W108,P04,V04,,1d03cbafdaf2f5743dd98ea16381b4afa2e341d6c2b43172ca60896d874f63b3,cbe448e0f94a8019898d61a9364cba439819dbf82444359241246a998ec671d1,whitespace_collapsed_lower,train
W108_V04_P05,W108,P05,V04,,8e96536a498758fafad61a5f73473fc0900a2ffe34496840cb8ead98a21dcf11,8255011bc967114436ea8c5e8ab8e0c2a27f12c7b503744b639ca971e1f20b56,whitespace_collapsed_lower,train
W108_V04_P06,W108,P06,V04,,7b960517902b5145be6e43543dd180f373dd4559f1c5252f7f02d29b948d6b12,64511e29b7e445c96966ad25f53fb92063b5a98af733071a68cdb1ce2f3301d2,whitespace_collapsed_lower,train
W108_V04_P07,W108,P07,V04,,5616b741c48b12beaf4d7901724686649d09fd5619a9b8ede8de8e00eb2f2a9c,703d3317961cd939a9e6e92c8de2cbe6c01feda353a19d5db8e2e1d0b85173c4,whitespace_collapsed_lower,train
W108_V04_P08,W108,P08,V04,,58329f1896c1450b49423d09a5b823be4229dba5818fb56dd09d4535183951c1,b9d42cf8b6df42b6e4712283bf277d32234dcf55616e2d0a843dd5a393f6495f,whitespace_collapsed_lower,train
W108_V04_P09,W108,P09,V04,,a12a6e526e67ce56ce1d89c4cd2ef35c3e58622ead3b299a08204bb27f243079,ca43d64894823ec2e3a9b58a3874a6664fb540ef0b81287689d28381ce254b70,whitespace_collapsed_lower,train
W108_V04_P10,W108,P10,V04,,2c098fac1c410aad7f88dc82e5a9d34a0be0bda4ec0898094aa63bca26498d58,195a5abb3bdefa865211c21b5d69d9afb0c908b7deb053cfe939c50bd9baf420,whitespace_collapsed_lower,train
W108_V05_P01,W108,P01,V05,,4bea47efb9ecef7f17905fc0628a0c9769f4efee5a40e83f7cf556554b4f3df2,0811687dcd77b302089b3ff7f9eacf76188959b1eaa3363cb9b66273a4637c9f,whitespace_collapsed_lower,train
W108_V05_P02,W108,P02,V05,,70247d242fc8a0c3c3bdaaadf61b6cf43b0a34a834ebc172f3befa12239aea64,ccd8fc590f7c383388fda5fee04599ad8059636524163f7275f789ee488b84c8,whitespace_collapsed_lower,train
W108_V05_P03,W108,P03,V05,,a4ca3df0f8885fbefc9f0219233ce4e9d2dbc81dd01bc4f098990b5763eaf7e1,8fa004f028cc078efd989b5a277ad38a927bc1f59de6ac6d0ecf94b4c24ca82f,whitespace_collapsed_lower,train
W108_V05_P04,W108,P04,V05,,e7033241fe1cb4263d0b14c1ddadc528a7c08b6cc16feed154d0554d27a14e3f,301e48c1fde26523020e89ed2ddcfb3018489b521914097338e5be2e2eb8aaf9,whitespace_collapsed_lower,train
W108_V05_P05,W108,P05,V05,,41940e7d65ea852b1b8f812a93ec8f1342715ce241169782b6d46d5ef9019136,9314d2575cc974454ff8fdb88405da37d92ebd4e66c40b6ab02278b5096e9f61,whitespace_collapsed_lower,train
W108_V05_P06,W108,P06,V05,,cf624bade4345821b35145c05c54e0da336225f18a499743e208b87e9b0e673a,f7fd5c48158ffd00ac5a50960dbc0499e450af49acf9e750b8a2a0a30d03da8c,whitespace_collapsed_lower,train
W108_V05_P07,W108,P07,V05,,3806f48198891d75558d879c3991ccc8e9acd341e371944cb5fee0397c5c6e39,9868879a99e2742f25ba89419106ab3f684bacdc429761487f9c8771c742fac0,whitespace_collapsed_lower,train
W108_V05_P08,W108,P08,V05,,9a572e63d4fdcdd8ceb7e0b61d92728e0390855d5828430ce20f363080289c31,baa528953ecd77c128b4ad89b7d91419b23ca0e87fd7455aab50c3e9cfdae339,whitespace_collapsed_lower,train
W108_V05_P09,W108,P09,V05,,df2198204e2a6723b3e28f45c8f265848169dbdbb225634ab6272781d5279b16,d86c23e2724530437012c3e8b8aa666801c9efec1074068d5df1bb7f1461443a,whitespace_collapsed_lower,train
W108_V05_P10,W108,P10,V05,,6a56e9b5f14cfb6b7454dc4c929e25e2d9c90c69946b7cdccc4decd67d8aa0d1,0cbc965f83b45b6d0b1e3e872e630c1da443cabf0efa4b4db7f0d09f6eade6be,whitespace_collapsed_lower,train
W108_V06_P01,W108,P01,V06,,970c6e467eda3650cc985fa84a4edafb277bc6d45fa6cebb8d6b6efe0e3a84e4,ace9992eb8c239389746bba361d4e9f7d755c15c20b78e3a6e72473b82d0381f,whitespace_collapsed_lower,train
W108_V06_P02,W108,P02,V06,,2aecac75da5690f43238ad9381ce916c934c16f82d601ba5c11bd00177433c25,06a1148621d3db8b01f8817dc6f28e527ed2edf97df937eb0fb246ccc49811cf,whitespace_collapsed_lower,train
W108_V06_P03,W108,P03,V06,,31fe3105186ad1c976ddb3bc967a6646c5318515314650c338686e5e8c55084f,7f312e5d3d0d4102ca10bf1a1d1f4558ed4882d8bf24b6bd94a80b8f4d2ed3fd,whitespace_collapsed_lower,train
W108_V06_P04,W108,P04,V06,,4109d5f872589bf6a55bf976d41aa37b0f854a3008bb8233634e8850a6133a25,7738cd4e28bf0fa2e02c66b34ff75c590525462ac6ee7eee43fb48c47b55f2a4,whitespace_collapsed_lower,train
W108_V06_P05,W108,P05,V06,,99ded41aa4e328978fa6a26a4cab336c5161b4210d57dea37ab633e107b3dcc0,8cb4728365dc831162d9fc6b42a34b84d0a20c9639f0df04d3ee08db35322e7c,whitespace_collapsed_lower,train
W108_V06_P06,W108,P06,V06,,515bb1d3003635374e71620b81eab240656dbee3b41a9b679f9f69454ba92c71,39d8f42cb66db3b96969cb345702da50c6f8730331fe34546c274904ed7591ce,whitespace_collapsed_lower,train
W108_V06_P07,W108,P07,V06,,5c0699ceed53cf5e993d2fe1749e9375c16cf8560046844a0bd897ea76dd5016,cce3324071e2ca10b1661b89dbec6631779420c1a48d4ce3214840ae4cd3b5ee,whitespace_collapsed_lower,train
W108_V06_P08,W108,P08,V06,,3c6ed463e67902416625dcc1bc40098d261c434fdd52f14a71bf757de04c5c02,aec2b7c614356554343a25f870ca745646dde531575082db6bd1e0e48ff051fc,whitespace_collapsed_lower,train
W108_V06_P09,W108,P09,V06,,55f8568b4e39e663ca998b955a2fbfe03aab976d44e26726fa850c9a1406dda7,81e6d4d1949f136f2a78a2489b75f89e7152794b68cbe3dbc578ef99fe75b7ae,whitespace_collapsed_lower,train
W108_V06_P10,W108,P10,V06,,f1f2ee89710f5511cb6f6348d1d40728b1ddc4f25cd73cc2a3a860b5f3576284,f0106497940e7875d760b139b878f315477fe9ef44ee35f79788fc6b53a66a43,whitespace_collapsed_lower,train
W108_V07_P01,W108,P01,V07,,7408424471c97d4b60fba047d886159a1ea0865710ab8071e97060a8a8389947,e510cdb1a26cb6217fe8e9bacceb08e54f0228f20023560001cd2858d62e98c4,whitespace_collapsed_lower,train
W108_V07_P02,W108,P02,V07,,ed6063199ed2b8fcda2096779ea22ff069bd8b833dae0ec8210656f41d2a093a,8243dd22f918572a65b42625a40e715bee652e0249ae175614806a89b79227d0,whitespace_collapsed_lower,train
W108_V07_P03,W108,P03,V07,,35131c9900483cfa60828c20683d7fdaec62fec5d1297f644bbecf8981150561,837ee2a53693575accf815452ecf976a4c9dc336635ae81613441f9033bac22d,whitespace_collapsed_lower,train
W108_V07_P04,W108,P04,V07,,ce579e9937938d46dd2b9fdb4eadab7e7ad26f1ee7576da57198edd56f3b250d,8dabdbd14fbed8561f3190b35ba03787a76c0510437e180466f2493cae7eb971,whitespace_collapsed_lower,train
W108_V07_P05,W108,P05,V07,,d16b1bcdba6dc11462679283b00e4d3984ac50de4c920785cddd4dbac35a9cc9,e3e437c18f5038a7ae6851ceb88e5ab665978ce4efa40f345e3246ec78ad218b,whitespace_collapsed_lower,train
W108_V07_P06,W108,P06,V07,,607a7be98f4dcb60f11462db81df1346c48b59cd431b5d15a24bacd44f10702a,0480e7a97c155756620406d38a8a8c1ad2646c5618d3072ff345a5b10a628826,whitespace_collapsed_lower,train
W108_V07_P07,W108,P07,V07,,e857cd432d03550d188a6f5162990e1d530fbd397e3c2141e59383ba95b2405e,95ac9280b1c66c8011114c38f4e45145db5e6b0647b37064f6e852372204ec79,whitespace_collapsed_lower,train
W108_V07_P08,W108,P08,V07,,739551e07d923c9cdbcaf1b5be1a4a72d11b01f2c54fda0b39a1d1aace825a87,d7e38bc64e44b66d5722cc7e5c16c2a1d39f80bc3b5547b6cd246a76edcc77ea,whitespace_collapsed_lower,train
W108_V07_P09,W108,P09,V07,,3a2a03254bce3823b9e213718e0e00ca320572631eb1e912297ca37497233cbf,46b52ff087707f271209620b48f672bdab06e96de5105531f5258a41d73487c7,whitespace_collapsed_lower,train
W108_V07_P10,W108,P10,V07,,5525cbf82510d8d13ca092be49feaa0d34b1f72662a25adda56a040570351ab8,06f8585f36678d73558fab9f2a3118508f087ba30c0ab1cc2aa2a39e51f7931c,whitespace_collapsed_lower,train
W108_V08_P01,W108,P01,V08,,db974f1c9d8d4b5e0520d3b3a9ace3d308ebf966198c8b80fef67431d2b08cdb,e47cefc27aeda767ce0d882297b42b0a2d313ab03df7947a60e87f94c6f3febe,whitespace_collapsed_lower,train
W108_V08_P02,W108,P02,V08,,efb498e8a05d2056ab997ef4dc1b639f5f4c8189524c660f8816c417c66cc56f,8cfc485a81d53997db2d87549a53acb783ee7b63b69332fab65b735c226f5fdf,whitespace_collapsed_lower,train
W108_V08_P03,W108,P03,V08,,6fce9dfe53c15f70c53ec7faa703f4d77e43b71aa81fbd4ff2ebb83ce85deafa,362bad8373024ff4cd17c1a9765a133fc0d6182b5f9478a1f5be2e747bc46eeb,whitespace_collapsed_lower,train
W108_V08_P04,W108,P04,V08,,5b5a34b7b1b9a8398f18735de47627fa4b4d43c80c3359842f4907f13e12ae2b,870326638cf2122d4e51cc0604552c0a05b1bcf73a3148bf9fd1081faa496043,whitespace_collapsed_lower,train
W108_V08_P05,W108,P05,V08,,ef7ef3e17c868170636a98ca08c9bf835b995d825a9b34200ce780af1a263ac6,2c19bc870748799f9caef4f5d06b6a51936b59d6f3dc425f7a97f4d9b44a2a27,whitespace_collapsed_lower,train
W108_V08_P06,W108,P06,V08,,67d3f9534b982bc218cbce2accc35e97bf18429c8701ea96b64fc2fe2504c8e6,c763b7798ddb43ec78e4d26916fd5405ff28b59c507741b1b043f0484ff42689,whitespace_collapsed_lower,train
W108_V08_P07,W108,P07,V08,,8c1fd32d405fafa218c04c68dfa63fafc37d00068b8a5412238f375cf1cb6d97,07334d788f98ca72049ff53e8955a1b9d2e3ed44cad7e2f02139bd29b5f0db4a,whitespace_collapsed_lower,train
W108_V08_P08,W108,P08,V08,,609f6bc99af31888bb0af2da4e5511de31b731082f692b88250bc180c59108e6,d7de058d8a39f73ea3e0bffc3ea823b36081562f5a8559cb00dfd5f37317d7d4,whitespace_collapsed_lower,train
W108_V08_P09,W108,P09,V08,,182df1a0307e015a4522d3c518db617e6c0db191a8037435f1df502caf3cff01,23e428f5033cdf9a14c095c46a03bc9c08932a93dd1e23442a8e8fe54f482485,whitespace_collapsed_lower,train
W108_V08_P10,W108,P10,V08,,662a3d2d4e3767e7747f625ad24c9d53b8575fdb1e1522222a8feda3ae2315af,be3801f3eacab334eddbdc01daa79f5548bb481de97338eb3add45914e9878ce,whitespace_collapsed_lower,train
W108_V09_P01,W108,P01,V09,,da31138ac1e322effb37ccb1e4f444edf8df4366a59e20235f0bc8a2ae794dfc,60627457301d5ea01b0eb9a1091094ad22866ba052c91286ec57b8cf6bac9077,whitespace_collapsed_lower,train
W108_V09_P02,W108,P02,V09,,d189ab5b9ad90506fa450cf86bea8d592b873042c5709facb3b868e10759509e,addf430509b1d89b421a3495a11a72ac35b784b5bf57e9048651dfb4f6ac864d,whitespace_collapsed_lower,train
W108_V09_P03,W108,P03,V09,,358c64b6f082d5977d0ed1bfddb2180204fd213a1010e0d9e718a16fd019a71f,9401d71dc1600719e6739fc1c340faccb948753a69aec197d2b13b23f1c110ee,whitespace_collapsed_lower,train
W108_V09_P04,W108,P04,V09,,6e27fdfdd48b04a6832cd3492ab71b25ec7cb33afa9baaefe06734fad3c3b915,fc73178d6915cb736808f2ff050527e5ee0d9c0de45c313dbf9042d7f730b39a,whitespace_collapsed_lower,train
W108_V09_P05,W108,P05,V09,,24a7a96fb5c20940ec2924f6569b9ccb2883c57c64cc39bf81e5f98214026a80,0914c61f2ae1ae34e86a71d173d294bedad96ed38a52a8c59031bdf1c0c4446c,whitespace_collapsed_lower,train
W108_V09_P06,W108,P06,V09,,9cb0537a7c5df945c7361b9fc3f05ad2bd4cc737e05de21d80b9411fda42c647,fee4cbd528d993c62153a41a068dd18e607952b3bcd38dc34e967b2064e27878,whitespace_collapsed_lower,train
W108_V09_P07,W108,P07,V09,,81de455aa9fcef11ea1a57db1d8cfdc7dc857f2c0263a909f2c0ed875c4766af,16c357c6b4c8ece8f98a3a1d47f5ffb642faca4003032d5c1b4da5ff2376fee9,whitespace_collapsed_lower,train
W108_V09_P08,W108,P08,V09,,ebca62a30bd1b74939f8ed1e9c671395a981d7ff2b4d67a0bc2b8625d0b5a08b,8eaf15263f7d87ac24408615b406a202cd99c8e560341496e6adcb925174d37a,whitespace_collapsed_lower,train
W108_V09_P09,W108,P09,V09,,2123b1e8d681e2b7f229f1a4851938d2ffd4c9a4938cbd0c019e99e322fe1c2a,2f2582e4b48e642abeaf5b92596bf33b61294df5eb60d3297bc4c1a36e7e002f,whitespace_collapsed_lower,train
W108_V09_P10,W108,P10,V09,,108b700a619a4a2ec71aa6ec92cddaf78a3851d069d63953217d47962e8c2e06,8fcb2afd6b7c984e522ffb0ccbb228b26871f31656e4e999c1143d55a1f146ec,whitespace_collapsed_lower,train
W108_V10_P01,W108,P01,V10,,c5ff9870cafd2f69607a278c213ea3eba1d8c644d467640ad68a6c1db8f02b6a,4ca594b04a04be94fe75643857a3d1e4e194775f6c21df3a1cd7ae35376d4d1f,whitespace_collapsed_lower,train
W108_V10_P02,W108,P02,V10,,ea29a5346299b7ef5487717337a945d86a0bc59118cb148d0906d36078266b73,0126fe811127f8c5f7b46ec8e025fd0a6564303a4e062c972eb158f117196901,whitespace_collapsed_lower,train
W108_V10_P03,W108,P03,V10,,f87551928ae5ca72207c1b214a4039c544c953215072b693ca6fde96f088727d,8e26a8ba8629a97880b6a1be235b63cafcc11430c556e64bd245d63cbf88c845,whitespace_collapsed_lower,train
W108_V10_P04,W108,P04,V10,,e9a614ec30acad71f3dfddf39ba665bd88d7ba952d97ec9d927fbb6688657432,c0436fb50473879094222e6138fd67f067aca52aa6e5067e8f1603dd87a2f682,whitespace_collapsed_lower,train
W108_V10_P05,W108,P05,V10,,22039891ee64fea25a2d595e3838eb8f87a90706cf0795466d31921ff2086176,ff2f97ff0fcd17f9c6cef527bcb6e1224dca93d728615b9f3020e2893676e8a5,whitespace_collapsed_lower,train
W108_V10_P06,W108,P06,V10,,09ae9c18d7e2dd52eebd1d951eb8f6fc1fff88f0eb33f00e6ac366584fb97559,8426ee4c2a79f63dcb01d379d2229d682410cadb67a031e514cefe3360cad82f,whitespace_collapsed_lower,train
W108_V10_P07,W108,P07,V10,,2abb726b243449e989bdca56e045939ea64aaabefefc81e013261fdf425b5fbd,e1bed5c48bc14dd884164c4e3d003fbecc8d6df538d3fde6fa67881108b81b3d,whitespace_collapsed_lower,train
W108_V10_P08,W108,P08,V10,,4f40d7d5190b3cc71401d83c685afee0891c281477fc50aa083d4a931ef907bd,d9dbd53719d5fe76714aac214afb4fd013c1b872a05c2ee4f0f283c092ef00e2,whitespace_collapsed_lower,train
W108_V10_P09,W108,P09,V10,,9110b8e41fc51f48574f1d73a01574c81d3f273473d4b0598beab713a0f30733,fa675e502eb34811e0de0e5e0a216aba693f75545d57b03a4b1cd8b0dcdc956b,whitespace_collapsed_lower,train
W108_V10_P10,W108,P10,V10,,90c2d9ad183c97768612209c20a497216a8c871e0e203d5e512e5399c910a71c,aa02bddcccdf366bdfb21e5defc98f327b890dae107ca76d011b0e29d5bc0b1b,whitespace_collapsed_lower,train
W109_V01_P01,W109,P01,V01,,42ab8559b17d46c9aaa6265c9753728a7060e82af0d38c87e3665f10de98c47c,fe58f8f2ebe268159786e83f95f900a744104471fb57e2419880870a01e3e547,whitespace_collapsed_lower,train
W109_V01_P02,W109,P02,V01,,933180ab01bb70ac5f18c4bb615e5bed15e4430ec2842cce80262390cb4ec48a,dab2a29ef2aa7cc9010846e0f510bdf857efaf9378bce0b23079ab12fe565d05,whitespace_collapsed_lower,train
W109_V01_P03,W109,P03,V01,,42c5fc191afba4c0059f9c75eb528ddfd92a5f38b60a7d7111d8e866217d4ce4,6e9504dcb897ef752a847dd5052da04e1186be49579aea0c792522e89461b5f0,whitespace_collapsed_lower,train
W109_V01_P04,W109,P04,V01,,afe9e6fb7f1ed5dc11fb9d5268b37b3c07335cea1e8e8fea713d5beb319d02ad,5c63e56e788cab95fd077d4d9d2710ffe389ec1eb80ec1b6a481453b948c5fff,whitespace_collapsed_lower,train
W109_V01_P05,W109,P05,V01,,2fe982b5a6bebff12e4ac51d397373288b42a50e8c0fa40d0fdb36b19217d753,b389c6634cfa407a39a64c4a1b724bdd971e8060ebc4ae75554dfacebf4a980e,whitespace_collapsed_lower,train
W109_V01_P06,W109,P06,V01,,e802780aae262a1061848f45d27351d9b3c482e63670313eff7b66864bdf0e18,620ef4d7de73fa36482c5a7f4cbb691bdabbbf2e35fa6fc9a1362ef0eccaa877,whitespace_collapsed_lower,train
